TAXPAYER_ID,ENTITY_NAME,MAILING_ADDRESS,CITY,STATE,ZIP_CODE,RTB_STATUS,STATE_OF_FORMATION,EffRegDateSOS,SOS_FILE_NO,REGISTERED_AGENT_NAME,REGISTERED_OFFICE_ADDRESS,REG_CITY,REG_ST,REG_ZIP
32045018317,"DUABLE DESIGN & DEVELOPMENT, LLC",110 BROADWAY ST STE 170,SAN ANTONIO,TX,78205-1917,ACTIVE,TX,9/2/11,0801475373,ERIK ROJAS,1528 CONTOUR DR STE 101,SAN ANTONIO,TX,78212
32045025320,"3210 BROADWAY, LLC",800 NAVARRO ST STE 260,SAN ANTONIO,TX,78205-1742,ACTIVE,TX,9/2/11,0801476660,JOEL C. KNAUFF,"800 NAVARRO, SUITE 260",SAN ANTONIO,TX,78205
32045158295,CRAFTED COCKTAILS LLC,219 E HOUSTON ST STE 2752,SAN ANTONIO,TX,78205-1854,ACTIVE,TX,9/27/11,0801485646,MARK BOHANAN,"219 EAST HOUSTON STREET, STE. 275 SECOND FLOOR",SAN ANTONIO,TX,78205
32045198077,FORGASON/KLEBERG LIMITED PARTNERSHIP,112 E PECAN ST STE 1025,SAN ANTONIO,TX,78205-1577,ACTIVE,TX,9/30/11,0801488478,CAROLINE A. FORGASON,"700 N. ST. MARY'S, STE. 1200",SAN ANTONIO,TX,78205
32045198119,"CAF/KLEBERG GP, L.L.C.",112 E PECAN ST STE 1025,SAN ANTONIO,TX,78205-1577,ACTIVE,TX,9/30/11,0801488474,CAROLINE A. FORGASON,"700 N. ST. MARY'S, STE. 1200",SAN ANTONIO,TX,78205
32045375725,"MAROLD LAW FIRM, PLLC",310 S SAINT MARYS ST STE 835,SAN ANTONIO,TX,78205-0002,ACTIVE,TX,11/5/11,0801497260,BURKE C MAROLD,"310 SOUTH ST. MARY'S STREET, SUITE 835",SAN ANTONIO,TX,78205
32045624734,"MADRONE PARTNERS, L.L.C.",700 N SAINT MARYS ST STE 1825,SAN ANTONIO,TX,78205-3545,ACTIVE,TX,11/10/11,0801505887,G. WADE CALDWELL,"700 N. ST. MARY'S STREET, SUITE 1825",SAN ANTONIO,TX,78205
32045653097,"FAMILY INSTITUTE OF SAN ANTONIO, INC.",600 NAVARRO ST STE 500,SAN ANTONIO,TX,78205-1860,ACTIVE,TX,10/24/18,0801508083,MARK A GILTNER,"600 NAVARRO STREET, SUITE 500",SAN ANTONIO,TX,78205
32045709667,"CMC/ROCK HOUSE PARTNERS, LP",700 N SAINT MARYS ST STE 1825,SAN ANTONIO,TX,78205-3545,ACTIVE,TX,11/18/11,0801509213,G. WADE CALDWELL,"700 N. ST. MARY'S STREET, SUITE 1825",SAN ANTONIO,TX,78205
32045723700,KENNEDY SUTHERLAND LLP,112 E PECAN ST STE 2810,SAN ANTONIO,TX,78205-1586,ACTIVE,TX,,,,,,,
32045891739,"PROGREEN, INC.",300 CONVENT ST STE 900,SAN ANTONIO,TX,78205-1316,FRANCHISE TAX ENDED,TX,12/29/20,0801515706,DAVID CIBRIAN,300 CONVENT STREET SUITE 900,SAN ANTONIO,TX,78205
32045899633,"TRINITY RIVER, LLC",203 S SAINT MARYS ST STE 130,SAN ANTONIO,TX,78205-2716,ACTIVE,TX,12/7/11,0801516234,LEASING AND TRADE LLC,333 CLAY ST STE 4700,HOUSTON,TX,77002
32045899674,"TAUNUS INTERNATIONAL, INC",203 S SAINT MARYS ST STE 130,SAN ANTONIO,TX,78205-2716,ACTIVE,TX,12/7/11,0801516230,LEASING AND TRADE LLC,333 CLAY ST STE 4700,HOUSTON,TX,77002
32045958215,"VISIONWORKS, INC.",175 E HOUSTON ST,SAN ANTONIO,TX,78205-2255,ACTIVE,DE,12/9/11,0801518572,C T CORPORATION SYSTEM,"1999 BRYAN ST., STE. 900",DALLAS,TX,75201
32045980185,"PROSPECT HOSPITAL HOLDINGS, LLC",414 NAVARRO ST STE 1607,SAN ANTONIO,TX,78205-2542,ACTIVE,TX,12/12/11,0801519110,C T CORPORATION SYSTEM,"1999 BRYAN ST., STE. 900",DALLAS,TX,75201
32046107051,"GEEKDOM, LC",112 E PECAN ST STE 175,SAN ANTONIO,TX,78205-1522,ACTIVE,TX,12/20/11,0801523443,LORENZO GOMEZ,"110 EAST HOUSTON STREET, 7TH FLOOR",SAN ANTONIO,TX,78205
32046125566,"THE DEBERRY GROUP, LLC",110 BROADWAY ST STE 625,SAN ANTONIO,TX,78205-2460,ACTIVE,TX,12/21/11,0801524101,PATRICIA DEBERRY,330 CORONA AVE.,SAN ANTONIO,TX,78209
32046139278,"OAKTON ADVISORY GROUP, LLC",610 E MARKET ST UNIT 2513,SAN ANTONIO,TX,78205-2642,ACTIVE,TX,1/1/12,0801524237,ROGER E. DAVIDSON,610 MARKET STREET #2513,SAN ANTONIO,TX,78205
32046210863,"DRAPER, SHORT, AND ASSOCIATES, INC.",115 E TRAVIS ST STE 1134,SAN ANTONIO,TX,78205-1757,ACTIVE,TX,12/28/11,0801526123,THOMAS D. SHORT,1943 EAGLE MEADOW,SAN ANTONIO,TX,78248
32046433929,"TYLDEN SHAEFFER, ATTORNEY AT LAW, PC",130 E TRAVIS ST STE 425,SAN ANTONIO,TX,78205-1715,ACTIVE,TX,1/6/12,0801531456,TYLDEN SHAEFFER,"600 NAVARRO, #250",SAN ANTONIO,TX,78205
32046678366,ORBIT INVESTMENTS INC,143 E COMMERCE ST,SAN ANTONIO,TX,78205-2226,ACTIVE,TX,1/23/12,0801538905,MEHVISH SIDDIQUI,22415 NAVASOTA CIRCLE,SAN ANTONIO,TX,78259
32046678572,SAALBURG INTERNATIONAL INC,203 S SAINT MARYS ST STE 130,SAN ANTONIO,TX,78205-2716,ACTIVE,TX,1/23/12,0801538864,LEASING AND TRADE LLC,333 CLAY ST STE 4700 ATT: DANIEL DOMINGUEZ,HOUSTON,TX,77002
32046695022,CALIFORNIA BEST BURGER LLC,849 E COMMERCE ST STE 677,SAN ANTONIO,TX,78205-4053,ACTIVE,TX,1/24/12,0801539790,JORGE KAUACHI JOBI,28 IRAPUATO CT.,BROWNSVILLE,TX,78526
32046779123,"IMPRESS OUTSOURCING SERVICES, LTD.",600 NAVARRO ST STE 500,SAN ANTONIO,TX,78205-1860,ACTIVE,TX,1/30/12,0801542822,ROBERT A VALADEZ,"600 NAVARRO, # 500",SAN ANTONIO,TX,78205
32046798859,"ALAMO CENTRAL MARKET, LLC",211 ALAMO PLZ,SAN ANTONIO,TX,78205-2603,ACTIVE,TX,1/31/12,0801543031,FRANCISCO J. SEPULVEDA,211 ALAMO PLAZA,SAN ANTONIO,TX,78205
32046816289,"PICAPICA MANAGEMENT, LLC",315 E COMMERCE ST STE 300,SAN ANTONIO,TX,78205-2947,ACTIVE,TX,2/1/12,0801543880,ALBERT H HONIGBLUM,970 ISOM ROAD,SAN ANTONIO,TX,78216
32046854819,"LDP MIAMI MB I, LLC",711 NAVARRO ST STE 400,SAN ANTONIO,TX,78205-3500,ACTIVE,TX,2/3/12,0801545730,C T CORPORATION SYSTEM,"1999 BRYAN ST., STE. 900",DALLAS,TX,75201
32047005585,"LAW OFFICE OF ROBERT BARRERA, PC",424 E NUEVA,SAN ANTONIO,TX,78205-3422,ACTIVE,TX,2/16/12,0801552394,ROBERT BARRERA,424 EAST NUEVA STREET,SAN ANTONIO,TX,78205
32047033173,BUZU TRADING CARDS INC.,110 E HOUSTON ST FL 7,SAN ANTONIO,TX,78205-2991,ACTIVE,TX,11/18/16,0801553397,"UNITED STATES CORPORATION AGENTS, INC.",9900 SPECTRUM DR.,AUSTIN,TX,78717
32047055754,"PRIMOS PRIETOS MANAGEMENT, LLC",112 E PECAN ST STE 1240,SAN ANTONIO,TX,78205-1561,ACTIVE,TX,2/21/12,0801553689,WILLIAM SCANLAN JR,112 E. PECAN STREET SUITE 3000,SAN ANTONIO,TX,78205
32047084895,"CAROL LEE KLOSE PROPERTIES, LLC",526 E NUEVA,SAN ANTONIO,TX,78205-3476,ACTIVE,TX,2/23/12,0801555720,CAROL LEE KLOSE,526 EAST NUEVA ST,SAN ANTONIO,TX,78205
32047137578,"NEWMAN PROJECT, LLC",943 S ALAMO ST,SAN ANTONIO,TX,78205-3438,ACTIVE,TX,2/29/12,0801558540,"TIWARI & BELL, PLLC","12002 BANDERA ROAD, SUITE 102",HELOTES,TX,78023
32047137669,"MASK LANDSCAPE ARCHITECTURE, LLC",118 BROADWAY ST STE 201,SAN ANTONIO,TX,78205-2038,ACTIVE,TX,2/27/12,0801558531,BRYAN K. MASK,"118 BROADWAY, SUITE 201",SAN ANTONIO,TX,78205
32047138352,"ROCK A LIFE, INC.",401 S ALAMO ST,SAN ANTONIO,TX,78205-3201,ACTIVE,TX,2/29/12,0801558449,MOSES LUEVANO,25223 WENTWORTH WAY,SAN ANTONIO,TX,78260
32047143048,"POLICY ADMINISTRATION SERVICES, LLC",227 BROADWAY ST,SAN ANTONIO,TX,78205-1923,ACTIVE,TX,2/28/12,0801557796,ROBERT T SABOM,227 BROADWAY,SAN ANTONIO,TX,78205
32047156958,"HPI CRESTA BELLA, L.L.C.",315 E COMMERCE ST STE 300,SAN ANTONIO,TX,78205-2947,ACTIVE,TX,2/29/12,0801559076,JACK J SPECTOR,"315 E. COMMERCE, SUITE 300",SAN ANTONIO,TX,78205
32047157543,"PECAN STREET FUND II, LLC",112 E PECAN ST STE 175,SAN ANTONIO,TX,78205-1522,ACTIVE,TX,2/29/12,0801559008,MONA GHAWI,"112 EAST PECAN STREET, STE. 175",SAN ANTONIO,TX,78205
32047301349,"LEPEINVEST, LC",112 E PECAN ST STE 175,SAN ANTONIO,TX,78205-1522,ACTIVE,TX,3/13/12,0801565545,MONA GHAWI,"112 EAST PECAN ST., STE 175",SAN ANTONIO,TX,78205
32047379121,"ALAMO & TRAVIS, LLC",118 BROADWAY ST STE 324,SAN ANTONIO,TX,78205-2018,ACTIVE,TX,3/20/12,0801569444,JOSEF E SEITERLE,"118 BROADWAY, STE 324",SAN ANTONIO,TX,78205
32047429660,"LONE STAR BOUNDARIES, L.L.C.",106 S SAINT MARYS ST STE 260,SAN ANTONIO,TX,78205-3630,FORFEITED,TX,3/23/12,0801571405,RASHIN MAZAHERI,106 S. SAINT MARY'S STREET SUITE 230,SAN ANTONIO,TX,78205
32047478238,"GEEKDOM FUND SA, LP",112 E PECAN ST STE 175,SAN ANTONIO,TX,78205-1522,ACTIVE,TX,3/29/12,0801573917,"IRWINE PRUITT ASSOCIATES, PLLC","112 E. PECAN ST., STE 175",SAN ANTONIO,TX,78205
32047479798,"CONTINUED WILLINGNESS, SOCIEDAD ANONIMA DE CAPITAL",203 S SAINT MARYS ST STE 160,SAN ANTONIO,TX,78205-2716,FORFEITED,,,,GILBERTO GARCIA,203 S. SAINT MARYS ST. STE 160,SAN ANTONIO,TX,78205
32047493468,"MAVERICK STREET, LLC",115 E TRAVIS ST STE 1515,SAN ANTONIO,TX,78205-1628,ACTIVE,TX,3/29/12,0801574595,LYNN G ECKMANN,"115 E. TRAVIS STREET, SUITE 1515",SAN ANTONIO,TX,78205
32047551737,ANDRIEU COMPANY LLC,106 S SAINT MARYS ST STE 200,SAN ANTONIO,TX,78205-3611,ACTIVE,TX,4/4/12,0801577413,ROBERT P. BRAUBACH,"106 SOUTH ST. MARY'S ST., STE 200",SAN ANTONIO,TX,78205
32047574937,REUTER TERWEY PROPERTIES LLC,115 E TRAVIS ST STE 1540,SAN ANTONIO,TX,78205-1766,FORFEITED,TX,4/5/12,0801578132,RACHEL REUTER,"115 EAST TRAVIS, SUITE 1540",SAN ANTONIO,TX,78205
32047587012,"DREYER & MAZAHERI, P.L.L.C.",106 S SAINT MARYS ST STE 260,SAN ANTONIO,TX,78205-3630,ACTIVE,TX,4/9/12,0801579114,RASHIN MAZAHERI,106 S. SAINT MARY'S STREET SUITE 230,SAN ANTONIO,TX,78205
32047587178,YPO GOLD SAN ANTONIO,100 W.HOUSTON ST T-4,SAN ANTONIO,TX,78205,ACTIVE,TX,12/5/16,0801579075,ROY TERRACINA,7900 CALLAGHAN,SAN ANTONIO,TX,78229
32047621423,"GEEKDOM FUND MANAGEMENT, LLC",112 E PECAN ST STE 175,SAN ANTONIO,TX,78205-1522,ACTIVE,TX,4/11/12,0801579483,"IRWINE PRUITT ASSOCIATES, PLLC","112 E. PECAN ST., STE 175",SAN ANTONIO,TX,78205
32047695146,"SAVEURS209, LLC",209 BROADWAY ST,SAN ANTONIO,TX,78205-1923,ACTIVE,TX,4/18/12,0801584061,ANTHONY D. NEVE,11208 FOREST GLEAM,LIVE OAK,TX,78233
32047728632,"CF REGENT STREET, LLC",112 E PECAN ST STE 1025,SAN ANTONIO,TX,78205-1577,ACTIVE,TX,4/20/12,0801585212,"CAPITOL CORPORATE SERVICES, INC.","206 E. 9TH STREET, SUITE 1300",AUSTIN,TX,78701
32047801850,"SHEIL FOODS, LLC",203 S SAINT MARYS ST STE 130,SAN ANTONIO,TX,78205-2716,ACTIVE,TX,4/30/12,0801588870,FREE TRADE ALLIANCE SAN ANTONIO,"203 ST. MARY'S ST., SUITE 160",SAN ANTONIO,TX,78205
32047926475,DAWSON-INNOVE JV LLC,112 E PECAN ST STE 300,SAN ANTONIO,TX,78205-1539,ACTIVE,TX,5/3/18,0801594771,"DAWSON FEDERAL, INC.",16018 VIA SHAVANO,SAN ANTONIO,TX,78249
32047992899,"EL PORTAL INVESTMENTS, LLC",130 E TRAVIS ST STE 350,SAN ANTONIO,TX,78205-1784,ACTIVE,TX,5/17/12,0801598723,SCOTT A. FARRIMOND,"130 E. TRAVIS STREET, SUITE 350",SAN ANTONIO,TX,78205
32048050762,"WESTON URBAN HOLDINGS, LP",112 E PECAN ST STE 100,SAN ANTONIO,TX,78205-1563,ACTIVE,TX,6/3/14,0802001428,RANDAL SMITH,"112 EAST PECAN ST., STE. 100",SAN ANTONIO,TX,78205
32048064219,MANDALAY/KLEBERG LIMITED PARTNERSHIP,112 E PECAN ST STE 1025,SAN ANTONIO,TX,78205-1577,ACTIVE,TX,5/24/12,0801602345,EMORY ALEXANDER HAMILTON,"700 N. ST. MARY'S, STE 1200",SAN ANTONIO,TX,78205
32048064276,"EAH/KLEBERG GP, L.L.C.",112 E PECAN ST STE 1025,SAN ANTONIO,TX,78205-1577,ACTIVE,TX,5/24/12,0801602338,EMORY ALEXANDER HAMILTON,"700 N. ST. MARY'S, STE 1200",SAN ANTONIO,TX,78205
32048081916,"SOUTH TEXAS AESTHETIC AND RECONSTRUCTIVE SURGERY,",300 CONVENT ST STE 1330,SAN ANTONIO,TX,78205-1357,ACTIVE,TX,11/20/13,0801602946,CHAN RODNEY,8042 WURZBACH ROAD SUITE 130 SUITE 130,SAN ANTONIO,TX,78229
32048140415,"LA BOTANA DEL RIO, LLC",308 N PRESA ST,SAN ANTONIO,TX,78205-2638,FRANCHISE TAX INVOLUNTARILY ENDED,TX,1/15/21,0801605842,DANIEL RIVERA,308 N PRESA ST,SAN ANTONIO,TX,78205
32048238094,RIVER CITY RUN COMPANY,1004 S SAINT MARYS ST,SAN ANTONIO,TX,78205-3413,ACTIVE,TX,6/13/12,0801611448,CARL T STOLHANDSKE II,1004 S ST MARY'S,SAN ANTONIO,TX,78205
32048276888,"SLAB INVESTMENTS, LLC",322 MARTINEZ ST,SAN ANTONIO,TX,78205-3447,ACTIVE,TX,6/18/12,0801613218,LOUIS T. ROSENBERG,322 MARTINEZ STREET,SAN ANTONIO,TX,78205
32048310968,MISSION SOLAR ENERGY LLC,300 CONVENT ST STE 300,SAN ANTONIO,TX,78205-3731,ACTIVE,DE,6/21/12,0801615958,"CAPITOL CORPORATE SERVICES, INC.",206 E 9TH ST. SUITE 1300,AUSTIN,TX,78701
32048329919,"MASSON & PERANTEAU, PLLC",310 S SAINT MARYS ST STE 1290,SAN ANTONIO,TX,78205-3106,ACTIVE,TX,6/25/12,0801616363,PATRICK T PERANTEAU,310 S. ST. MARY'S STREET SUITE 1240,SAN ANTONIO,TX,78205
32048396389,"ZAPATA & KALE, LLP",219 N ALAMO ST STE 300,SAN ANTONIO,TX,78205-1987,ACTIVE,TX,,,,,,,
32048413994,THE CULINARY RENT A CHEF LLC,128 MAIN PLZ APT 208,SAN ANTONIO,TX,78205-2737,ACTIVE,TX,7/5/12,0801621226,ANTONIO VEGA,224 SADIE,SAN ANTONIO,TX,78210
32048425311,"CITY OF SAN ANTONIO, TEXAS PUBLIC FACILITIES CORPO",100 MILITARY PLZ,SAN ANTONIO,TX,78205-2425,ACTIVE,TX,7/3/12,0801621817,LETICIA M VACEK,100 MILITARY PLAZA,SAN ANTONIO,TX,78205
32048446325,ST. BENEDICT'S WORKSHOP,315 E PECAN ST,SAN ANTONIO,TX,78205-1819,ACTIVE,TX,7/9/12,0801623460,JOHN LEWIS,315 EAST PECAN,SAN ANTONIO,TX,78205
32048447166,RED RATTLER MARKETING LLC,118 BROADWAY ST STE 520,SAN ANTONIO,TX,78205-2026,FRANCHISE TAX INVOLUNTARILY ENDED,TX,1/15/21,0801623296,RODRIGUEZ JOSEPH,5150 BROADWAY ST #475,SAN ANTONIO,TX,78209
32048458221,"FALCON OIL & GAS PARTNERS II, L.P.",300 CONVENT ST STE 2200,SAN ANTONIO,TX,78205-1316,FORFEITED,DE,7/9/12,0801623667,JAMES M. SUMMERS,"300 COVENT STREET, STE. 2200",SAN ANTONIO,TX,78205
32048477460,ALAMO CITY INTERNATIONAL LLC,222 E HOUSTON ST APT 1403,SAN ANTONIO,TX,78205-1850,ACTIVE,TX,7/12/12,0801625304,BRUCE SCARBOROUGH,222 EAST HOUSTON ST. APT 1403,SAN ANTONIO,TX,78205
32048536893,DREAMVOICE LLC,1142 E COMMERCE ST STE 200,SAN ANTONIO,TX,78205-3312,ACTIVE,TX,2/19/19,0801628455,"UNITED STATES CORPORATION AGENTS, INC.",9900 SPECTRUM DR.,AUSTIN,TX,78717
32048713278,"LYND MBV HOLDINGS, L.P.",711 NAVARRO ST STE 400,SAN ANTONIO,TX,78205-3500,ACTIVE,TX,8/9/12,0801638249,CT CORPORATION SYSTEM,1999 BRYAN ST. SUITE 900,DALLAS,TX,75201
32048763034,"EDULFO GONZALEZ, M.D., PLLC",343 W HOUSTON ST STE 705,SAN ANTONIO,TX,78205-2185,ACTIVE,TX,8/16/12,0801641219,EDULFO GONZALEZ,"311 CAMDEN STREET, SUITE 606",SAN ANTONIO,TX,78205
32048785243,"951 SOUTH ALAMO, LLC",951 S ALAMO ST,SAN ANTONIO,TX,78205-3438,ACTIVE,TX,8/20/12,0801642269,MARK HURLEY,951 S ALAMO,SAN ANTONIO,TX,78205
32048895117,"CENSERE GROUP, LLC",203 S SAINT MARYS ST STE 160,SAN ANTONIO,TX,78205-2716,ACTIVE,TX,8/28/12,0801646863,"CAPITOL CORPORATE SERVICES, INC.","206 E. 9TH STREET, SUITE 1300",AUSTIN,TX,78701
32048934155,BOB'S INVESTMENTS LLC,115 E TRAVIS ST STE 530,SAN ANTONIO,TX,78205-1776,FORFEITED,TX,9/4/12,0801649342,ROBERT SCHULTZ,8228 BANDERA RD.,SAN ANTONIO,TX,78250
32048961661,"FOOD TRUCK FINDER, L.L.C.",719 S ST MARY'S ST BUSTAMANTE LAW OFFICE,SAN ANTONIO,TX,78205,ACTIVE,TX,9/6/12,0801652155,TIRSO SIGG,1501 S FLORES ST,SAN ANTONIO,TX,78204
32048980174,"ROVIMA, LLC",110 BROADWAY ST STE 190,SAN ANTONIO,TX,78205-2068,ACTIVE,TX,12/19/14,0801653388,RAYMOND S. DE LEON II,110 BROADWAY ST STE 190,SAN ANTONIO,TX,78205
32048992039,LIVING WATERS COMMUNITY CHURCH,112 E PECAN ST,SAN ANTONIO,TX,78205-1512,ACTIVE,TX,2/16/15,0801653949,BRANDON CLACK,1334 DELAWARE STREET,SAN ANTONIO,TX,78210
32048994225,"THE LAW OFFICE OF ASHLEY MORGAN, PLLC",310 S SAINT MARYS ST STE 1860,SAN ANTONIO,TX,78205-3138,FRANCHISE TAX INVOLUNTARILY ENDED,TX,2/28/20,0801653588,ASHLEY E. MORGAN,310 S. ST. MARY'S SUITE 1830,SAN ANTONIO,TX,78255
32048994803,"HERITAGE OFFICE SUITES, INC.",711 NAVARRO ST STE 740 C/O CASSEB & CASSEB,SAN ANTONIO,TX,78205-1884,ACTIVE,TX,9/12/12,0801653454,R. MICHAEL CASSEB,711 NAVARRO STREET SUITE 740,SAN ANTONIO,TX,78205
32049085809,"LE DOR VA DOR, LLC",112 E PECAN ST STE 525,SAN ANTONIO,TX,78205-1543,ACTIVE,TX,9/24/12,0801659618,ISIDORO KORNGOLD,"112 EAST PECAN, STE 525",SAN ANTONIO,TX,78205
32049088407,CANTU NORMAN LLP,112 E PECAN ST STE 450,SAN ANTONIO,TX,78205-1528,ACTIVE,TX,,,,,,,
32049307658,"HOUSTON STREET CHARITIES - 221, INC.",219 E HOUSTON ST STE 2752,SAN ANTONIO,TX,78205-1854,ACTIVE,TX,10/22/12,0801673194,MARK BOHANAN,"219 EAST HOUSTON STREET, SUITE 275, SECOND FLOOR",SAN ANTONIO,TX,78205
32049349577,"ALLIED BROADCASTING, LLC",112 E PECAN ST STE 1212,SAN ANTONIO,TX,78205-1531,ACTIVE,TX,10/26/12,0801675922,GREGG WESTON,"112 E. PECAN ST, STE 1212",SAN ANTONIO,TX,78205
32049349593,"KBPC, LLC",112 E PECAN ST STE 1212,SAN ANTONIO,TX,78205-1531,ACTIVE,TX,10/26/12,0801675920,GREGG WESTON,"112 E. PECAN ST, STE 1212",SAN ANTONIO,TX,78205
32049420980,ERCAM TRACKERS LLC,300 CONVENT ST STE 1900,SAN ANTONIO,TX,78205-3746,FORFEITED,DE,11/5/12,0801679453,"CAPITOL CORPORATE SERVICES, INC.",206 E 9TH ST. SUITE 1300,AUSTIN,TX,78701
32049434577,"SHILLADYN, LLC",1022 NAVARRO ST APT 201,SAN ANTONIO,TX,78205-3802,ACTIVE,TX,11/6/12,0801680210,YONG S MCCLAIN,1022 NAVARRO ST. UNIT 201,SAN ANTONIO,TX,78205
32049459871,"SA RPH, LLC",100 VILLITA ST,SAN ANTONIO,TX,78205-2798,ACTIVE,TX,11/12/12,0801682619,IRFAN VALLA,100 VILLITA STREET,SAN ANTONIO,TX,78205
32049524245,"9715 SAN PEDRO, LLC",910 S ALAMO ST,SAN ANTONIO,TX,78205-3419,ACTIVE,TX,11/19/12,0801686796,ELIZABETH A WONG,910  S. ALAMO,SAN ANTONIO,TX,78205
32049544649,"COLUMBUS GREEN OIL SOLUTIONS, LLC",112 E PECAN ST STE 2810,SAN ANTONIO,TX,78205-1586,ACTIVE,TX,11/26/12,0801688537,WILLIAM DEPRIEST SUTHERLAND VI,"112 E. PECAN STREET, SUITE 2810",SAN ANTONIO,TX,78205
32049582458,THE TIKI ROOM LLC,610 E MARKET ST UNIT 2814,SAN ANTONIO,TX,78205-2677,ACTIVE,TX,11/29/12,0801690670,FRANK HANS JAKOBS,133 EAST ROSEWOOD,SAN ANTONIO,TX,78212
32049583035,"GUNN AERONAUTIQUE, INC.",227 BROADWAY ST,SAN ANTONIO,TX,78205-1923,ACTIVE,TX,1/11/13,0801714798,ADRIAN GUEVARA,227 BROADWAY,SAN ANTONIO,TX,78205
32049583605,"KOLORINES USA, INC.",203 S SAINT MARYS ST STE 160,SAN ANTONIO,TX,78205-2716,ACTIVE,TX,11/28/12,0801690489,CARLOS JARQUIN,"203 ST. MARY'S STREET, SUITE 160",SAN ANTONIO,TX,78205
32049590303,"LEON SPRINGS STORAGE, L.L.C.",315 E COMMERCE ST STE 300,SAN ANTONIO,TX,78205-2947,ACTIVE,TX,11/29/12,0801691610,JACK J SPECTOR,"315 E. COMMERCE, SUITE 300",SAN ANTONIO,TX,78205
32049627055,"THE BAILEY PROJECT, LLC",943 S ALAMO ST,SAN ANTONIO,TX,78205-3438,ACTIVE,TX,12/4/12,0801693696,"TIWARI + BELL, PLLC",12002 BANDERA RD STE 102,HELOTES,TX,78023
32049635215,"LIMESTONE APARTMENTS, L.P.",711 NAVARRO ST STE 400,SAN ANTONIO,TX,78205-3500,ACTIVE,DE,12/5/12,0801694837,CT CORPORATION SYSTEM,1999 BRYAN ST. SUITE 900,DALLAS,TX,75201
32049635223,"LIMESTONE APARTMENTS GP, LLC",711 NAVARRO ST STE 400,SAN ANTONIO,TX,78205-3500,ACTIVE,DE,12/5/12,0801694835,C T CORPORATION SYSTEM,1999 BRYAN ST. SUITE 900,DALLAS,TX,75201
32049637138,"4143 REAL ESTATE, LLC",1004 S SAINT MARYS ST,SAN ANTONIO,TX,78205-3413,ACTIVE,TX,12/3/12,0801694546,CARL T. STOLHANDSKE II,1004 S. ST. MARY'S,SAN ANTONIO,TX,78205
32049724142,SAN ANTONIO EARLY CHILDHOOD EDUCATION MUNICIPAL DE,100 MILITARY PLZ,SAN ANTONIO,TX,78205-2425,ACTIVE,TX,12/14/12,0801701180,LETICIA VACEK,CITY HALL 100 MILITARY PLAZA,SAN ANTONIO,TX,78204
32049810693,"J & J BELSKY PROPERTIES, LP",610 E MARKET ST UNIT 2805,SAN ANTONIO,TX,78205-2677,ACTIVE,TX,12/27/12,0801708612,JANICE SCHWARTZ,111 REGENTS PARK,SAN ANTONIO,TX,78230
32049810859,"J & J BELSKY MANAGEMENT, LLC",610 E MARKET ST UNIT 2805,SAN ANTONIO,TX,78205-2677,ACTIVE,TX,12/27/12,0801708594,JANICE SCHWARTZ,111 REGENTS PARK,SAN ANTONIO,TX,78230
32049840591,LEARNING SCHOOLS OF TEXAS,517 SOLEDAD ST,SAN ANTONIO,TX,78205-1508,ACTIVE,TX,1/2/13,0801711004,JOSPEH E. HOFFER,517 SOLEDAD STREET,SAN ANTONIO,TX,78205
32049843413,"SUMACANO REAL ESTATE, LLC",203 S SAINT MARYS ST STE 160,SAN ANTONIO,TX,78205-2716,ACTIVE,TX,11/26/18,0801710498,FREE TRADE ALLIANCE SAN ANTONIO,203 S. ST. MARY'S ST. STE. 160,SAN ANTONIO,TX,78205
32049922001,PECAN STAR & NUT CORP.,203 S SAINT MARYS ST STE 160,SAN ANTONIO,TX,78205-2716,ACTIVE,TX,1/11/13,0801715905,FREE TRADE ALLIANCE SAN ANTONIO,"203 S. ST. MARY'S STREET, STE. 160",SAN ANTONIO,TX,78205
32049933438,"JS BASHARA INVESTMENTS, L.L.C.",111 SOLEDAD ST STE 1800,SAN ANTONIO,TX,78205-2208,ACTIVE,TX,1/14/13,0801716390,JASON SEMAAN BASHARA,"111 SOLEDAD, SUITE 1800",SAN ANTONIO,TX,78205
32049943783,"GREENHEART ENERGY, LLC",106 S SAINT MARYS ST STE 200,SAN ANTONIO,TX,78205-3611,ACTIVE,TX,1/15/13,0801717294,ROBERT P BRAUBACH,"106 S. ST. MARY'S STREET, STE 200",SAN ANTONIO,TX,78205
32049946448,"SAREEN, P.L.L.C.",310 S SAINT MARYS ST STE 1910,SAN ANTONIO,TX,78205-3154,ACTIVE,TX,1/14/13,0801716825,ISHAN SAREEN,"310 S. ST. MARY'S ST., SUITE 1910",SAN ANTONIO,TX,78205
32049990974,"BROOKS-PHS HEIRS, LLC",300 CONVENT ST STE 2600,SAN ANTONIO,TX,78205-3710,ACTIVE,TX,1/22/13,0801721122,SIDNEY H SWEARINGEN,"300 CONVENT, SUITE 2650",SAN ANTONIO,TX,78205
32050028284,BAR K HOT SHOT LLC,112 E PECAN ST STE 2810,SAN ANTONIO,TX,78205-1586,ACTIVE,TX,1/25/13,0801723904,PHILIP J. KENNEDY,200 SENDERO HORSE THIEF ROAD,ALPINE,TX,79830
